Earthquakes used: 293452
Non-empty cells (features): 9915

CUDA K-Means centroids:
Cluster 0 -> count_center=67.88, avgMag_center=4.79
Cluster 1 -> count_center=6.00, avgMag_center=4.80
Cluster 2 -> count_center=234.00, avgMag_center=4.80

========== TIMING RESULTS ==========
CUDA K-Means time (GPU only): 10.354 ms
Block size used:              128
====================================

Cluster ranking by activity:
Rank 0 -> Cluster 1 (quiet)
Rank 1 -> Cluster 0 (moderate)
Rank 2 -> Cluster 2 (hotspot)

Hotspot map (one line per non-empty cell):
lat_center,lon_center,count,avgMag,clusterId,clusterLabel
-1.500,68.500,1,4.600,1,quiet
-1.500,69.500,8,4.725,1,quiet
-1.500,86.500,1,4.700,1,quiet
-1.500,89.500,1,5.000,1,quiet
-1.500,96.500,1,4.700,1,quiet
-1.500,97.500,3,4.867,1,quiet
-1.500,98.500,20,5.040,1,quiet
-1.500,99.500,24,4.812,1,quiet
-1.500,100.500,21,4.781,1,quiet
-1.500,101.500,3,4.867,1,quiet
-1.500,102.500,1,4.500,1,quiet
-1.500,117.500,1,4.600,1,quiet
-1.500,118.500,1,4.700,1,quiet
-1.500,119.500,13,4.962,1,quiet
-1.500,120.500,95,4.791,0,moderate
-1.500,121.500,2,4.750,1,quiet
-1.500,122.500,26,4.935,1,quiet
-1.500,123.500,3,4.567,1,quiet
-1.500,125.500,1,4.700,1,quiet
-1.500,126.500,27,4.756,1,quiet
-1.500,127.500,38,4.789,0,moderate
-1.500,128.500,9,4.678,1,quiet
-1.500,129.500,2,4.600,1,quiet
-1.500,131.500,1,4.600,1,quiet
-1.500,133.500,13,4.777,1,quiet
-1.500,134.500,16,4.956,1,quiet
-1.500,135.500,5,4.960,1,quiet
-1.500,136.500,8,4.775,1,quiet
-1.500,137.500,11,4.618,1,quiet
-1.500,138.500,24,4.846,1,quiet
-1.500,139.500,14,4.743,1,quiet
-1.500,140.500,17,4.900,1,quiet
-1.500,145.500,5,4.980,1,quiet
-1.500,146.500,4,4.600,1,quiet
-1.500,147.500,1,4.500,1,quiet
-1.500,148.500,11,4.918,1,quiet
-1.500,149.500,7,4.657,1,quiet
-1.500,150.500,3,4.767,1,quiet
-1.500,151.500,6,4.750,1,quiet
-1.500,152.500,5,4.900,1,quiet
-0.500,-95.500,1,4.500,1,quiet
-0.500,-91.500,8,4.638,1,quiet
-0.500,-90.500,3,5.000,1,quiet
-0.500,-88.500,1,5.000,1,quiet
-0.500,-81.500,2,4.550,1,quiet
-0.500,-80.500,43,4.956,0,moderate
-0.500,-79.500,2,4.750,1,quiet
-0.500,-78.500,11,4.745,1,quiet
-0.500,-77.500,2,4.800,1,quiet
-0.500,-61.500,1,4.700,1,quiet
-0.500,-60.500,1,4.600,1,quiet
-0.500,-28.500,1,4.700,1,quiet
-0.500,-24.500,8,4.675,1,quiet
-0.500,-23.500,1,4.600,1,quiet
-0.500,-22.500,5,4.840,1,quiet
-0.500,-21.500,9,5.333,1,quiet
-0.500,-20.500,6,4.633,1,quiet
-0.500,-19.500,24,5.079,1,quiet
-0.500,-18.500,16,4.950,1,quiet
-0.500,-17.500,15,4.967,1,quiet
-0.500,-16.500,8,4.750,1,quiet
-0.500,-15.500,4,4.600,1,quiet
-0.500,-13.500,8,4.850,1,quiet
-0.500,-12.500,2,4.900,1,quiet
-0.500,-11.500,1,5.200,1,quiet
-0.500,-6.500,2,4.850,1,quiet
-0.500,-4.500,1,4.700,1,quiet
-0.500,4.500,1,4.600,1,quiet
-0.500,10.500,2,4.950,1,quiet
-0.500,26.500,2,4.550,1,quiet
-0.500,27.500,1,4.500,1,quiet
-0.500,28.500,1,4.600,1,quiet
-0.500,29.500,12,4.658,1,quiet
-0.500,33.500,1,4.600,1,quiet
-0.500,67.500,12,4.633,1,quiet
-0.500,68.500,1,4.600,1,quiet
-0.500,75.500,1,4.500,1,quiet
-0.500,80.500,2,4.850,1,quiet
-0.500,84.500,1,4.600,1,quiet
-0.500,87.500,1,4.800,1,quiet
-0.500,88.500,1,5.900,1,quiet
-0.500,91.500,1,4.800,1,quiet
-0.500,96.500,3,4.767,1,quiet
-0.500,97.500,20,4.700,1,quiet
-0.500,98.500,28,5.250,1,quiet
-0.500,99.500,26,4.777,1,quiet
-0.500,100.500,4,4.750,1,quiet
-0.500,101.500,1,5.000,1,quiet
-0.500,119.500,24,5.096,1,quiet
-0.500,120.500,13,4.838,1,quiet
-0.500,121.500,16,4.931,1,quiet
-0.500,122.500,37,4.789,0,moderate
-0.500,123.500,67,4.818,0,moderate
-0.500,124.500,65,4.831,0,moderate
-0.500,125.500,52,4.813,0,moderate
-0.500,126.500,15,4.707,1,quiet
-0.500,127.500,58,4.748,0,moderate
-0.500,128.500,21,4.924,1,quiet
-0.500,129.500,11,4.736,1,quiet
-0.500,130.500,4,4.800,1,quiet
-0.500,131.500,15,4.913,1,quiet
-0.500,132.500,11,4.591,1,quiet
-0.500,133.500,14,4.807,1,quiet
-0.500,134.500,2,4.600,1,quiet
-0.500,135.500,15,4.793,1,quiet
-0.500,137.500,2,4.600,1,quiet
-0.500,138.500,1,4.500,1,quiet
-0.500,143.500,1,4.500,1,quiet
-0.500,146.500,5,5.000,1,quiet
-0.500,148.500,3,4.800,1,quiet
-0.500,151.500,1,4.600,1,quiet
0.500,-100.500,1,4.700,1,quiet
0.500,-90.500,3,4.533,1,quiet
0.500,-85.500,5,4.880,1,quiet
0.500,-83.500,1,4.700,1,quiet
0.500,-80.500,22,4.886,1,quiet
0.500,-79.500,31,5.177,1,quiet
0.500,-78.500,5,4.780,1,quiet
0.500,-77.500,12,4.842,1,quiet
0.500,-30.500,3,4.633,1,quiet
0.500,-29.500,32,5.016,1,quiet
0.500,-28.500,23,4.887,1,quiet
0.500,-27.500,12,4.792,1,quiet
0.500,-26.500,16,5.113,1,quiet
0.500,-25.500,13,4.946,1,quiet
0.500,-24.500,5,4.620,1,quiet
0.500,-20.500,1,4.600,1,quiet
0.500,-17.500,17,4.847,1,quiet
0.500,-16.500,9,4.922,1,quiet
0.500,21.500,1,4.600,1,quiet
0.500,29.500,3,4.500,1,quiet
0.500,30.500,7,4.614,1,quiet
0.500,67.500,4,4.725,1,quiet
0.500,91.500,1,4.700,1,quiet
0.500,92.500,7,4.829,1,quiet
0.500,93.500,1,5.500,1,quiet
0.500,95.500,1,4.800,1,quiet
0.500,96.500,43,4.916,0,moderate
0.500,97.500,34,4.806,1,quiet
0.500,98.500,40,4.860,0,moderate
0.500,99.500,14,4.643,1,quiet
0.500,100.500,9,4.922,1,quiet
0.500,118.500,3,4.567,1,quiet
0.500,119.500,11,5.045,1,quiet
0.500,120.500,13,4.792,1,quiet
0.500,121.500,32,4.850,1,quiet
0.500,122.500,49,4.769,0,moderate
0.500,123.500,76,4.792,0,moderate
0.500,124.500,38,4.855,0,moderate
0.500,125.500,44,4.780,0,moderate
0.500,126.500,239,4.757,2,hotspot
0.500,127.500,27,4.667,1,quiet
0.500,128.500,1,4.800,1,quiet
0.500,129.500,4,5.000,1,quiet
0.500,131.500,1,4.800,1,quiet
0.500,133.500,2,5.100,1,quiet
0.500,135.500,1,4.500,1,quiet
0.500,146.500,3,4.733,1,quiet
0.500,147.500,1,4.500,1,quiet
0.500,170.500,1,5.000,1,quiet
1.500,-102.500,8,4.637,1,quiet
1.500,-101.500,8,4.637,1,quiet
1.500,-100.500,4,4.925,1,quiet
1.500,-99.500,1,4.500,1,quiet
1.500,-98.500,1,4.600,1,quiet
1.500,-97.500,4,4.700,1,quiet
1.500,-96.500,2,4.850,1,quiet
1.500,-94.500,1,4.500,1,quiet
1.500,-90.500,26,4.850,1,quiet
1.500,-85.500,21,5.038,1,quiet
1.500,-84.500,2,4.650,1,quiet
1.500,-83.500,1,4.600,1,quiet
1.500,-80.500,1,4.500,1,quiet
1.500,-79.500,14,4.814,1,quiet
1.500,-78.500,1,5.000,1,quiet
1.500,-77.500,2,4.850,1,quiet
1.500,-76.500,1,4.700,1,quiet
1.500,-75.500,2,4.550,1,quiet
1.500,-30.500,13,4.662,1,quiet
1.500,-29.500,2,4.550,1,quiet
1.500,-28.500,5,5.160,1,quiet
1.500,-27.500,3,5.100,1,quiet
1.500,-26.500,1,4.900,1,quiet
1.500,8.500,1,5.500,1,quiet
1.500,25.500,1,4.500,1,quiet
1.500,30.500,3,4.567,1,quiet
1.500,31.500,2,4.600,1,quiet
1.500,66.500,15,4.720,1,quiet
1.500,67.500,6,4.567,1,quiet
1.500,88.500,1,4.500,1,quiet
1.500,89.500,4,4.750,1,quiet
1.500,90.500,3,4.733,1,quiet
1.500,91.500,4,4.800,1,quiet
1.500,93.500,2,4.750,1,quiet
1.500,94.500,1,4.500,1,quiet
1.500,95.500,3,4.733,1,quiet
1.500,96.500,24,4.733,1,quiet
1.500,97.500,52,4.783,0,moderate
1.500,98.500,31,4.797,1,quiet
1.500,99.500,27,4.748,1,quiet
1.500,118.500,2,5.100,1,quiet
1.500,119.500,2,5.150,1,quiet
1.500,120.500,12,4.875,1,quiet
1.500,121.500,14,4.864,1,quiet
1.500,122.500,14,4.779,1,quiet
1.500,123.500,9,4.789,1,quiet
1.500,124.500,19,4.763,1,quiet
1.500,125.500,33,4.779,1,quiet
1.500,126.500,321,4.851,2,hotspot
1.500,127.500,167,4.740,2,hotspot
1.500,128.500,57,4.718,0,moderate
1.500,129.500,1,4.900,1,quiet
1.500,132.500,18,4.872,1,quiet
1.500,133.500,1,4.600,1,quiet
2.500,-102.500,2,4.550,1,quiet
2.500,-101.500,8,4.662,1,quiet
2.500,-100.500,2,4.800,1,quiet
2.500,-99.500,2,4.650,1,quiet
2.500,-98.500,3,4.967,1,quiet
2.500,-97.500,9,4.589,1,quiet
2.500,-96.500,5,4.680,1,quiet
2.500,-95.500,5,5.020,1,quiet
2.500,-93.500,1,4.600,1,quiet
2.500,-84.500,32,4.672,1,quiet
2.500,-79.500,21,4.705,1,quiet
2.500,-78.500,5,4.720,1,quiet
2.500,-77.500,1,4.500,1,quiet
2.500,-76.500,3,5.033,1,quiet
2.500,-75.500,2,4.500,1,quiet
2.500,-74.500,1,4.700,1,quiet
2.500,-73.500,1,4.700,1,quiet
2.500,-59.500,2,5.150,1,quiet
2.500,-31.500,34,4.712,1,quiet
2.500,-30.500,5,4.660,1,quiet
2.500,31.500,1,4.500,1,quiet
2.500,36.500,1,5.000,1,quiet
2.500,65.500,4,4.575,1,quiet
2.500,66.500,21,4.624,1,quiet
2.500,68.500,1,4.700,1,quiet
2.500,89.500,5,4.700,1,quiet
2.500,90.500,1,4.600,1,quiet
2.500,92.500,6,4.900,1,quiet
2.500,93.500,3,4.633,1,quiet
2.500,94.500,6,4.583,1,quiet
2.500,95.500,47,4.760,0,moderate
2.500,96.500,50,4.810,0,moderate
2.500,97.500,14,4.629,1,quiet
2.500,98.500,13,4.892,1,quiet
2.500,99.500,7,4.800,1,quiet
2.500,116.500,1,4.700,1,quiet
2.500,117.500,1,4.800,1,quiet
2.500,118.500,1,4.500,1,quiet
2.500,120.500,1,4.800,1,quiet
2.500,121.500,4,4.600,1,quiet
2.500,122.500,6,4.700,1,quiet
2.500,123.500,1,4.500,1,quiet
2.500,124.500,10,4.780,1,quiet
2.500,125.500,23,4.683,1,quiet
2.500,126.500,234,4.776,2,hotspot
2.500,127.500,145,4.730,0,moderate
2.500,128.500,207,4.729,2,hotspot
2.500,129.500,14,4.721,1,quiet
2.500,132.500,3,4.533,1,quiet
2.500,133.500,3,4.733,1,quiet
3.500,-103.500,1,4.500,1,quiet
3.500,-102.500,1,4.600,1,quiet
3.500,-84.500,9,4.678,1,quiet
3.500,-83.500,9,4.578,1,quiet
3.500,-82.500,20,4.765,1,quiet
3.500,-79.500,3,4.833,1,quiet
3.500,-78.500,8,4.675,1,quiet
3.500,-77.500,1,4.800,1,quiet
3.500,-76.500,4,4.675,1,quiet
3.500,-75.500,3,5.300,1,quiet
3.500,-74.500,16,4.950,1,quiet
3.500,-73.500,5,4.860,1,quiet
3.500,-71.500,4,4.775,1,quiet
3.500,-33.500,1,4.500,1,quiet
3.500,-32.500,8,4.750,1,quiet
3.500,-31.500,53,4.717,0,moderate
3.500,31.500,2,4.850,1,quiet
3.500,62.500,1,5.300,1,quiet
3.500,63.500,5,4.860,1,quiet
3.500,64.500,15,4.773,1,quiet
3.500,65.500,6,4.850,1,quiet
3.500,66.500,1,4.600,1,quiet
3.500,88.500,1,4.500,1,quiet
3.500,92.500,5,4.660,1,quiet
3.500,93.500,4,4.650,1,quiet
3.500,94.500,2,4.750,1,quiet
3.500,95.500,21,4.805,1,quiet
3.500,96.500,12,4.817,1,quiet
3.500,97.500,11,4.882,1,quiet
3.500,98.500,9,4.800,1,quiet
3.500,99.500,2,4.600,1,quiet
3.500,117.500,7,4.843,1,quiet
3.500,122.500,15,4.627,1,quiet
3.500,123.500,4,4.575,1,quiet
3.500,124.500,8,4.600,1,quiet
3.500,125.500,35,4.683,1,quiet
3.500,126.500,169,4.737,2,hotspot
3.500,127.500,72,4.732,0,moderate
3.500,128.500,77,4.812,0,moderate
3.500,129.500,1,4.600,1,quiet
3.500,146.500,2,4.600,1,quiet
4.500,-164.500,1,5.100,1,quiet
4.500,-118.500,2,4.550,1,quiet
4.500,-87.500,3,5.167,1,quiet
4.500,-84.500,1,4.500,1,quiet
4.500,-82.500,29,4.807,1,quiet
4.500,-79.500,1,4.500,1,quiet
4.500,-78.500,5,4.760,1,quiet
4.500,-77.500,4,4.875,1,quiet
4.500,-76.500,20,4.750,1,quiet
4.500,-75.500,6,4.800,1,quiet
4.500,-74.500,1,4.700,1,quiet
4.500,-73.500,15,4.947,1,quiet
4.500,-72.500,2,4.850,1,quiet
4.500,-71.500,2,4.650,1,quiet
4.500,-61.500,1,4.500,1,quiet
4.500,-32.500,39,4.828,0,moderate
4.500,-31.500,1,4.600,1,quiet
4.500,32.500,1,4.800,1,quiet
4.500,35.500,1,4.500,1,quiet
4.500,62.500,25,4.716,1,quiet
4.500,67.500,1,4.500,1,quiet
4.500,83.500,1,4.700,1,quiet
4.500,92.500,5,4.700,1,quiet
4.500,94.500,16,4.644,1,quiet
4.500,95.500,31,4.797,1,quiet
4.500,96.500,32,4.688,1,quiet
4.500,97.500,4,4.825,1,quiet
4.500,118.500,1,4.600,1,quiet
4.500,119.500,1,5.500,1,quiet
4.500,122.500,7,5.157,1,quiet
4.500,123.500,7,4.657,1,quiet
4.500,124.500,14,4.893,1,quiet
4.500,125.500,67,4.743,0,moderate
4.500,126.500,149,4.790,0,moderate
4.500,127.500,63,4.811,0,moderate
4.500,128.500,19,4.716,1,quiet
4.500,132.500,2,4.900,1,quiet
4.500,138.500,1,5.200,1,quiet
4.500,143.500,1,4.600,1,quiet
4.500,147.500,2,5.000,1,quiet
5.500,-84.500,1,4.600,1,quiet
5.500,-82.500,52,4.908,0,moderate
5.500,-79.500,1,4.700,1,quiet
5.500,-78.500,5,4.820,1,quiet
5.500,-77.500,12,4.842,1,quiet
5.500,-76.500,11,4.764,1,quiet
5.500,-75.500,3,4.900,1,quiet
5.500,-73.500,2,4.650,1,quiet
5.500,-72.500,5,4.660,1,quiet
5.500,-33.500,1,4.600,1,quiet
5.500,-32.500,21,4.748,1,quiet
5.500,-30.500,2,4.600,1,quiet
5.500,31.500,1,4.500,1,quiet
5.500,32.500,1,4.500,1,quiet
5.500,36.500,3,4.767,1,quiet
5.500,60.500,2,4.750,1,quiet
5.500,61.500,17,4.718,1,quiet
5.500,75.500,1,4.900,1,quiet
5.500,78.500,1,4.500,1,quiet
5.500,89.500,1,4.500,1,quiet
5.500,91.500,1,4.500,1,quiet
5.500,92.500,2,4.600,1,quiet
5.500,93.500,2,4.850,1,quiet
5.500,94.500,47,4.770,0,moderate
5.500,95.500,11,4.709,1,quiet
5.500,96.500,10,4.990,1,quiet
5.500,97.500,2,4.800,1,quiet
5.500,116.500,1,6.000,1,quiet
5.500,121.500,1,4.800,1,quiet
5.500,123.500,5,4.760,1,quiet
5.500,124.500,30,4.850,1,quiet
5.500,125.500,117,4.793,0,moderate
5.500,126.500,211,4.754,2,hotspot
5.500,127.500,97,4.726,0,moderate
5.500,128.500,2,4.600,1,quiet
5.500,133.500,1,4.800,1,quiet
5.500,137.500,1,4.500,1,quiet
5.500,146.500,2,4.550,1,quiet
6.500,-113.500,1,4.500,1,quiet
6.500,-104.500,1,4.600,1,quiet
6.500,-100.500,1,5.100,1,quiet
6.500,-84.500,1,4.500,1,quiet
6.500,-83.500,1,4.600,1,quiet
6.500,-82.500,42,4.869,0,moderate
6.500,-79.500,1,5.300,1,quiet
6.500,-77.500,11,4.718,1,quiet
6.500,-76.500,13,4.754,1,quiet
6.500,-75.500,1,4.600,1,quiet
6.500,-74.500,8,4.625,1,quiet
6.500,-73.500,85,4.652,0,moderate
6.500,-72.500,46,4.689,0,moderate
6.500,-34.500,1,4.700,1,quiet
6.500,-33.500,4,4.750,1,quiet
6.500,-32.500,1,5.100,1,quiet
6.500,60.500,11,4.864,1,quiet
6.500,70.500,1,4.600,1,quiet
6.500,85.500,1,4.600,1,quiet
6.500,88.500,1,4.700,1,quiet
6.500,91.500,1,4.500,1,quiet
6.500,92.500,15,4.873,1,quiet
6.500,93.500,6,5.183,1,quiet
6.500,94.500,52,4.833,0,moderate
6.500,95.500,6,4.800,1,quiet
6.500,115.500,1,5.500,1,quiet
6.500,116.500,6,4.850,1,quiet
6.500,117.500,1,4.500,1,quiet
6.500,119.500,2,5.150,1,quiet
6.500,120.500,6,4.683,1,quiet
6.500,123.500,35,4.863,1,quiet
6.500,124.500,25,4.796,1,quiet
6.500,125.500,161,4.858,2,hotspot
6.500,126.500,170,4.746,2,hotspot
6.500,127.500,78,4.794,0,moderate
6.500,128.500,1,4.500,1,quiet
6.500,130.500,1,4.900,1,quiet
6.500,133.500,5,5.040,1,quiet
6.500,137.500,2,4.500,1,quiet
6.500,144.500,1,4.700,1,quiet
6.500,145.500,1,5.100,1,quiet
6.500,146.500,1,4.900,1,quiet
6.500,147.500,3,5.233,1,quiet
6.500,148.500,1,4.900,1,quiet
6.500,152.500,1,5.100,1,quiet
6.500,159.500,1,4.600,1,quiet
7.500,-104.500,3,5.067,1,quiet
7.500,-83.500,2,4.600,1,quiet
7.500,-82.500,53,4.872,0,moderate
7.500,-81.500,8,4.812,1,quiet
7.500,-80.500,10,4.700,1,quiet
7.500,-79.500,6,5.217,1,quiet
7.500,-78.500,15,4.640,1,quiet
7.500,-77.500,14,4.693,1,quiet
7.500,-76.500,14,4.850,1,quiet
7.500,-75.500,8,4.675,1,quiet
7.500,-74.500,3,4.833,1,quiet
7.500,-73.500,7,4.700,1,quiet
7.500,-72.500,5,4.580,1,quiet
7.500,-71.500,4,4.725,1,quiet
7.500,-38.500,6,4.850,1,quiet
7.500,-37.500,25,4.968,1,quiet
7.500,-36.500,21,4.776,1,quiet
7.500,-35.500,12,4.992,1,quiet
7.500,-34.500,20,4.825,1,quiet
7.500,-33.500,4,4.650,1,quiet
7.500,38.500,1,5.300,1,quiet
7.500,59.500,5,4.600,1,quiet
7.500,73.500,1,4.500,1,quiet
7.500,85.500,1,4.800,1,quiet
7.500,91.500,6,4.850,1,quiet
7.500,92.500,9,4.811,1,quiet
7.500,93.500,10,4.800,1,quiet
7.500,94.500,104,4.813,0,moderate
7.500,95.500,2,4.550,1,quiet
7.500,121.500,6,4.867,1,quiet
7.500,122.500,6,4.983,1,quiet
7.500,123.500,15,4.753,1,quiet
7.500,124.500,30,4.913,1,quiet
7.500,125.500,15,4.733,1,quiet
7.500,126.500,147,4.810,0,moderate
7.500,127.500,71,4.742,0,moderate
7.500,129.500,1,6.200,1,quiet
7.500,134.500,1,5.000,1,quiet
7.500,136.500,3,4.533,1,quiet
7.500,137.500,6,4.633,1,quiet
7.500,139.500,1,4.700,1,quiet
7.500,141.500,3,5.333,1,quiet
7.500,143.500,2,4.900,1,quiet
7.500,146.500,1,4.500,1,quiet
7.500,149.500,1,4.500,1,quiet
8.500,-116.500,1,4.500,1,quiet
8.500,-104.500,7,4.600,1,quiet
8.500,-103.500,24,5.067,1,quiet
8.500,-102.500,12,5.042,1,quiet
8.500,-98.500,1,4.500,1,quiet
8.500,-85.500,1,5.700,1,quiet
8.500,-84.500,7,4.729,1,quiet
8.500,-83.500,32,4.797,1,quiet
8.500,-82.500,46,4.872,0,moderate
8.500,-79.500,1,4.700,1,quiet
8.500,-77.500,16,4.931,1,quiet
8.500,-76.500,2,4.550,1,quiet
8.500,-75.500,1,4.500,1,quiet
8.500,-74.500,1,4.500,1,quiet
8.500,-73.500,1,4.600,1,quiet
8.500,-72.500,4,4.775,1,quiet
8.500,-71.500,12,4.783,1,quiet
8.500,-70.500,1,4.700,1,quiet
8.500,-60.500,1,4.600,1,quiet
8.500,-40.500,8,4.838,1,quiet
8.500,-39.500,33,4.715,1,quiet
8.500,-38.500,18,4.778,1,quiet
8.500,-37.500,8,4.862,1,quiet
8.500,39.500,22,4.677,1,quiet
8.500,40.500,19,4.589,1,quiet
8.500,57.500,1,4.500,1,quiet
8.500,58.500,11,4.818,1,quiet
8.500,90.500,2,5.100,1,quiet
8.500,91.500,4,5.250,1,quiet
8.500,92.500,1,5.100,1,quiet
8.500,93.500,20,4.800,1,quiet
8.500,94.500,22,4.859,1,quiet
8.500,121.500,4,4.550,1,quiet
8.500,122.500,10,4.660,1,quiet
8.500,123.500,5,4.740,1,quiet
8.500,124.500,2,4.800,1,quiet
8.500,125.500,24,4.812,1,quiet
8.500,126.500,554,4.817,2,hotspot
8.500,127.500,119,4.688,0,moderate
8.500,128.500,1,4.500,1,quiet
8.500,134.500,1,5.000,1,quiet
8.500,137.500,15,4.873,1,quiet
8.500,138.500,4,4.600,1,quiet
8.500,141.500,1,4.600,1,quiet
8.500,143.500,1,4.900,1,quiet
8.500,147.500,1,5.300,1,quiet
9.500,-104.500,5,4.660,1,quiet
9.500,-86.500,1,5.600,1,quiet
9.500,-85.500,6,4.650,1,quiet
9.500,-84.500,26,4.865,1,quiet
9.500,-83.500,13,4.908,1,quiet
9.500,-82.500,2,4.750,1,quiet
9.500,-81.500,3,4.600,1,quiet
9.500,-79.500,1,5.100,1,quiet
9.500,-78.500,5,4.940,1,quiet
9.500,-77.500,2,4.650,1,quiet
9.500,-76.500,1,5.200,1,quiet
9.500,-75.500,2,4.500,1,quiet
9.500,-74.500,3,4.900,1,quiet
9.500,-73.500,1,4.700,1,quiet
9.500,-72.500,1,4.600,1,quiet
9.500,-70.500,17,4.900,1,quiet
9.500,-69.500,7,4.729,1,quiet
9.500,-66.500,1,4.500,1,quiet
9.500,-63.500,1,4.900,1,quiet
9.500,-59.500,2,4.850,1,quiet
9.500,-40.500,15,4.747,1,quiet
9.500,-39.500,3,4.533,1,quiet
9.500,-8.500,1,4.500,1,quiet
9.500,39.500,28,4.668,1,quiet
9.500,40.500,68,4.732,0,moderate
9.500,41.500,1,4.500,1,quiet
9.500,57.500,14,4.771,1,quiet
9.500,58.500,3,4.900,1,quiet
9.500,87.500,1,5.000,1,quiet
9.500,92.500,3,4.700,1,quiet
9.500,93.500,86,4.734,0,moderate
9.500,94.500,15,4.833,1,quiet
9.500,95.500,1,4.500,1,quiet
9.500,119.500,1,5.200,1,quiet
9.500,122.500,25,4.696,1,quiet
9.500,123.500,8,4.763,1,quiet
9.500,124.500,7,4.800,1,quiet
9.500,125.500,64,4.733,0,moderate
9.500,126.500,320,4.729,2,hotspot
9.500,127.500,10,4.600,1,quiet
9.500,128.500,1,4.500,1,quiet
9.500,137.500,1,4.600,1,quiet
9.500,138.500,15,4.833,1,quiet
9.500,140.500,7,4.700,1,quiet
9.500,142.500,1,4.500,1,quiet
9.500,145.500,1,4.500,1,quiet
9.500,147.500,1,5.300,1,quiet
9.500,148.500,1,4.800,1,quiet
10.500,-174.500,1,4.700,1,quiet
10.500,-104.500,4,5.025,1,quiet
10.500,-103.500,4,5.200,1,quiet
10.500,-97.500,2,4.700,1,quiet
10.500,-87.500,1,4.700,1,quiet
10.500,-86.500,99,4.670,0,moderate
10.500,-85.500,12,4.858,1,quiet
10.500,-84.500,15,4.760,1,quiet
10.500,-83.500,8,4.550,1,quiet
10.500,-78.500,1,5.000,1,quiet
10.500,-76.500,1,4.500,1,quiet
10.500,-74.500,1,4.500,1,quiet
10.500,-73.500,3,4.700,1,quiet
10.500,-72.500,1,4.700,1,quiet
10.500,-70.500,1,4.500,1,quiet
10.500,-69.500,4,4.600,1,quiet
10.500,-68.500,3,4.700,1,quiet
10.500,-67.500,3,5.000,1,quiet
10.500,-66.500,1,4.500,1,quiet
10.500,-65.500,4,4.600,1,quiet
10.500,-64.500,1,5.400,1,quiet
10.500,-63.500,6,4.700,1,quiet
10.500,-62.500,72,4.801,0,moderate
10.500,-61.500,5,4.860,1,quiet
10.500,-60.500,2,4.800,1,quiet
10.500,-59.500,1,4.600,1,quiet
10.500,-45.500,1,4.700,1,quiet
10.500,-43.500,8,5.062,1,quiet
10.500,-42.500,2,4.800,1,quiet
10.500,-41.500,2,4.750,1,quiet
10.500,-40.500,4,4.875,1,quiet
10.500,-12.500,1,5.000,1,quiet
10.500,39.500,1,4.500,1,quiet
10.500,41.500,2,4.550,1,quiet
10.500,55.500,1,4.500,1,quiet
10.500,56.500,5,4.720,1,quiet
10.500,57.500,3,5.233,1,quiet
10.500,72.500,1,4.600,1,quiet
10.500,91.500,20,4.785,1,quiet
10.500,92.500,10,4.640,1,quiet
10.500,93.500,32,4.756,1,quiet
10.500,94.500,42,4.757,0,moderate
10.500,95.500,2,4.550,1,quiet
10.500,121.500,6,4.700,1,quiet
10.500,122.500,17,4.735,1,quiet
10.500,123.500,13,4.731,1,quiet
10.500,124.500,16,4.856,1,quiet
10.500,125.500,80,4.744,0,moderate
10.500,126.500,140,4.704,0,moderate
10.500,127.500,7,4.586,1,quiet
10.500,138.500,12,4.708,1,quiet
10.500,139.500,4,4.775,1,quiet
10.500,140.500,15,5.113,1,quiet
10.500,141.500,3,4.967,1,quiet
10.500,142.500,3,4.633,1,quiet
10.500,143.500,2,4.650,1,quiet
10.500,144.500,4,4.700,1,quiet
10.500,145.500,1,5.000,1,quiet
10.500,146.500,1,4.600,1,quiet
10.500,148.500,1,4.500,1,quiet
11.500,-89.500,4,4.700,1,quiet
11.500,-88.500,12,4.992,1,quiet
11.500,-87.500,65,4.697,0,moderate
11.500,-86.500,101,4.818,0,moderate
11.500,-85.500,23,4.709,1,quiet
11.500,-81.500,1,5.400,1,quiet
11.500,-77.500,1,4.600,1,quiet
11.500,-73.500,7,4.643,1,quiet
11.500,-72.500,3,4.900,1,quiet
11.500,-71.500,1,4.800,1,quiet
11.500,-70.500,1,4.500,1,quiet
11.500,-69.500,1,5.200,1,quiet
11.500,-66.500,1,4.500,1,quiet
11.500,-62.500,12,4.625,1,quiet
11.500,-61.500,3,5.033,1,quiet
11.500,-60.500,7,4.843,1,quiet
11.500,-59.500,1,5.100,1,quiet
11.500,-58.500,2,4.750,1,quiet
11.500,-44.500,3,5.000,1,quiet
11.500,-43.500,9,4.656,1,quiet
11.500,-39.500,1,4.900,1,quiet
11.500,-11.500,1,4.600,1,quiet
11.500,42.500,1,4.500,1,quiet
11.500,43.500,9,4.733,1,quiet
11.500,44.500,1,4.600,1,quiet
11.500,46.500,7,4.700,1,quiet
11.500,56.500,1,4.600,1,quiet
11.500,57.500,10,4.930,1,quiet
11.500,91.500,2,4.900,1,quiet
11.500,92.500,10,4.770,1,quiet
11.500,93.500,8,4.612,1,quiet
11.500,94.500,9,4.922,1,quiet
11.500,95.500,10,4.880,1,quiet
11.500,120.500,3,4.800,1,quiet
11.500,121.500,3,4.667,1,quiet
11.500,122.500,3,4.633,1,quiet
11.500,123.500,7,4.671,1,quiet
